id,name,title,cites,year,lastUpdated
C2iee4YAAAAJ,Halim Yanikomeroglu,Optimized distributed inter-cell interference coordination (ICIC) scheme using projected subgradient and network flow optimization,17,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the diversity-multiplexing tradeoff for multi-antenna multi-relay channels,17,2007,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Multi-antenna aspects of wireless fixed relays,17,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Space diversity for multi-antenna multi-relay channels,17,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"Performance enhancement of joint adaptive modulation, coding and power control using cochannel-interferer assistance and channel reallocation",17,2003,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Enabling sphere decoding for SCMA,16,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Automated placement of individual millimeter-wave wall-mounted base stations for line-of-sight coverage of outdoor urban areas,16,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Unified and non-parameterized statistical modeling of temporal and spatial traffic heterogeneity in wireless cellular networks,16,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Grassmannian signalling achieves tight bounds on the ergodic high-SNR capacity of the noncoherent MIMO full-duplex relay channel,16,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Optimal relay location for fading relay channels,16,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Antenna interconnection strategies for personal communication systems,16,1997,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,UAV data collection over NOMA backscatter networks: UAV altitude and trajectory optimization,15,2019,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Performance analysis of Fisher-Snedecor F composite fading channels,15,2018,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Joint realtime and nonrealtime flows packet scheduling and resource block allocation in wireless OFDMA networks,15,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Induced cooperative multi-user diversity relaying for multi-hop cellular networks,15,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the aggregate SNR of amplified relaying channels,15,2004,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Scheduling of multimedia traffic in interference-limited broadband wireless access networks,15,2002,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Low-complexity detection of high-order QAM faster-than-Nyquist signaling,14,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,User-aware cell switch-off algorithms,14,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Measuring the spatial heterogeneity of outdoor users in wireless cellular networks based on open urban maps,14,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A novel distributed inter-cell interference coordination scheme based on projected subgradient and network flow optimization,14,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,SIR-balanced macro power control for the reverse link of CDMA sectorized distributed antenna system,14,1998,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"Routing, scheduling and power allocation in generic OFDMA wireless networks: Optimal design and efficiently computable bounds",13,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Non-coherent MIMO communication for the 5th generation mobile: Overview and practical aspects,13,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Downlink linear transmission schemes in a single-cell distributed antenna system with port selection,13,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A novel architecture for multi-hop wimax systems: Shared relay segmentation,13,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Enabling partial forwarding by decoding-based one and two-stage selective cooperation,13,2008,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Hybrid macro-and generalized selection combining microdiversity in lognormal shadowed rayleigh fading channels,13,2004,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Coverage and rate analysis for vertical heterogeneous networks (VHetNets),12,2019,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Cell switch-off for networks deployed with variable spatial regularity,12,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Antenna selection in MIMO cognitive AF relay networks with mutual interference and limited feedback,12,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,The impact of user spatial heterogeneity in heterogeneous cellular networks,12,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"Joint routing, scheduling and power allocation in OFDMA wireless ad hoc networks",12,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Impact of secondary users' field size on spectrum sharing opportunities,12,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Fitting the modified-power-lognormal to the sum of independent lognormals distribution,12,2009,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Analysis of interference from large clusters as modeled by the sum of many correlated lognormals,12,2008,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Diversity order bounds for wireless relay networks,12,2007,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Max-min fair resource allocation for multiuser amplify-and-forward relay networks,11,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the statistics of the sum of correlated generalized-K RVs,11,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Practical capacity calculation for time-hopping ultra-wide band multiple-access communications,11,2005,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A relaying algorithm for multihop TDMA TDD networks using diversity,11,2003,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Antenna gain against interference in CDMA macrodiversity systems,11,2002,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Backhaul-aware optimization of UAV base station location and bandwidth allocation for profit maximization,10,2020,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Polar codes for SCMA systems,10,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Reduced complexity optimal detection of binary faster-than-Nyquist signaling,10,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Automation of millimeter wave network planning for outdoor coverage in dense urban areas using wall-mounted base stations,10,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Spatial clustering in slotted ALOHA two-hop random access for machine type communication,10,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the spectral efficiency of selective decode-and-forward relaying,10,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Polar codes for noncoherent MIMO signalling,10,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Load balancing in cellular networks with user-in-the-loop: A spatial traffic shaping approach,10,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Radio resource allocation for OFDM-based dynamic spectrum sharing: duality gap and time averaging,10,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Optimal design of the spectrum sensing parameters in the overlay spectrum sharing,10,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,First survey results of quantified user behavior in user-in-the-loop scenarios for sustainable wireless networks,10,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Aggregate interference distribution from large wireless networks with correlated shadowing: An analytical–numerical–simulation approach,10,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Generalized proportionally fair scheduling for multi-user amplify-and-forward relay networks,10,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Performance analysis of SNR-based selection combining and BER-based selection combining of signals with different modulation levels in cooperative communications,10,2009,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Throughput fairness and efficiency of link adaptation techniques in wireless networks,10,2009,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the performance of time division multiple access-based multihop fixed cellular networks with respect to available frequency carriers,10,2008,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,LTE for public safety networks: Synchronization in the presence of jamming,9,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Cell switch-off algorithms for spatially irregular base station deployments,9,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Secure robust resource allocation in the presence of active eavesdroppers using full-duplex receivers,9,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Statistical modeling of spatial traffic distribution with adjustable heterogeneity and B S-correlation in wireless cellular networks,9,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Analysis of the generalized DF-CF for Gaussian relay channels: Decode or compress?,9,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Selection combining of signals with different modulation levels in Nakagami-m fading,9,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,An autonomous resource block assignment scheme for OFDMA-based relay-assisted cellular networks,9,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Multihop wireless channel models suitable for stochastic Petri nets and markov state analysis,9,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Relay ARQ strategies for single carrier MIMO broadband amplify-and-forward cooperative transmission,9,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Opportunistic nonorthogonal packet scheduling in fixed broadband wireless access networks,9,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Relay-based deployment concepts for wireless and mobile broadband cellular radio,9,2003,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A survey of rate-optimal power domain NOMA with enabling technologies of future wireless networks,8,2020,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"Cellular V2X Transmission for Connected and Autonomous Vehicles Standardization, Applications, and Enabling Technologies",8,2019,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Integrated terrestrial/non-terrestrial 6G networks for ubiquitous 3D super-connectivity,8,2018,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Backscatter communications with NOMA,8,2018,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Revisiting error analysis in convolutionally coded systems: The irregular constellation case,8,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Quantifying the regularity of perturbed triangular lattices using CoV-based metrics for modeling the locations of base stations in HetNets,8,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Non-coherent open-loop MIMO communications over temporally-correlated channels,8,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,QoS-guaranteed user association in HetNets via semidefinite relaxation,8,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Secure robust resource allocation using full-duplex receivers,8,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Interference management in underlay spectrum sharing using indirect power control signalling,8,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Dynamic demand control with differentiated qos in user-in-the-loop controlled cellular networks,8,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the impact of correlated shadowing on the performance of user-in-the-loop for mobility,8,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the generalization of decode-and-forward and compress-and-forward for Gaussian relay channels,8,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,The ergodic and outage capacities of distributed antenna systems in generalized-K fading channels,8,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Identifying boundaries of dominant regions dictating spectrum sharing opportunities for large secondary networks,8,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Novel approaches to determine the optimal operating point of spectrum sensing in overlay spectrum sharing,8,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A distributed framework with a novel pricing model for enabling dynamic spectrum access for secondary users,8,2009,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"Beyond-4G cellular networks: Advanced radio access network (RAN) architectures, advanced radio resource management (RRM) techniques, and other enabling technologies",8,2008,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Adaptive token bank fair queuing scheduling in the downlink of 4G wireless multicarrier networks,8,2008,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Adaptive multi-stream relaying,8,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the scalability of relay based wireless networks,8,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Downlink coverage and rate analysis of an aerial user in integrated aerial and terrestrial networks,7,2019,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Sector and site switch-off regular patterns for energy saving in cellular networks,7,2018,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Efficient resource allocation for video streaming for 5G network-to-vehicle communications,7,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,"A Novel Approach for QoS-Aware Joint User Association, Resource Block and Discrete Power Allocation in HetNets",7,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Generalized cross-layer designs for generic half-duplex multicarrier wireless networks with frequency-reuse,7,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Erlang analysis of cellular networks using stochastic Petri nets and user-in-the-loop extension for demand control,7,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Coordinated Multi-Point (CoMP) adaptive estimation and prediction schemes using superimposed and decomposed channel tracking,7,2013,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Economics of user-in-the-loop demand control with differentiated QoS in cellular networks,7,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Spectral efficiency and fairness tradeoffs in cellular networks with realtime+ nonrealtime traffic mix using stochastic Petri nets,7,2012,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Fairness analysis in cellular networks using stochastic Petri nets,7,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A cumulant-based investigation of the impact of secondary users' field size on spectrum-sharing opportunities,7,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Signal-level turbo packet combining for multi-rate relay-assisted systems over multi-antenna broadband channels,7,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,User-centric RRM and optimizable protocol design for beyond-4G rans,7,2009,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A novel scheme for aggregate throughput maximization with fairness constraints in cellular networks,7,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Routing mechanisms for multi-hop cellular communications in the WINNER air interface,7,2006,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the impact of system resource constraints on wireless relaying channels,7,2005,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Proposal of the best suited deployment concepts for the identified scenarios and related RAN protocols,7,2005,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A novel self-interference cancellation scheme for channel-unaware differential space-time two-way relay networks,6,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,System and method for wireless load balancing,6,2017,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A systematic design approach for non-coherent grassmannian constellations,6,2016,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,BER upper bound expressions in coded two-transmission schemes with arbitrarily spaced signal constellations,6,2015,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Time-frequency Grassmannian signalling for MIMO multi-channel-frequency-flat systems,6,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A simple approximation of the aggregate interference from a cluster of many interferers with correlated shadowing,6,2014,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Outage in a cellular network overlaid with an ad hoc network: The uplink case,6,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,On the delay-fairness through scheduling for wireless OFDMA networks,6,2011,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,A competitive and dynamic pricing model for secondary users in infrastructure based networks,6,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Impact of the secondary network on the outage performance of the primary service in spectrum sharing,6,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Nomadic relay-directed joint power and subchannel allocation in OFDMA-based cellular fixed relay networks,6,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Generalized constellation rearrangement in cooperative relaying,6,2010,2020-10-15
C2iee4YAAAAJ,Halim Yanikomeroglu,Efficient simulation using shadowing fields of many wireless interferers with correlated shadowing,6,2010,2020-10-15
